hyp_loss_function,hyp_hidden_layer_count,hyp_units_per_hidden_layer,hyp_activation_per_hidden_layer,hyp_optimizer,hyp_epochs,hyp_batch_size,hyp_feature_count,hyp_class_count,obj_total_layers,obj_total_nodes,obj_training_time,obj_loss,obj_accuracy,obj_false_positive_rate,obj_false_negative_rate,obj_true_positive_rate,obj_true_negative_rate,obj_f1,obj_precision,obj_auc
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,13,622,0.3388640880584717,0.16391119360923767,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5716759002770083
cosine_similarity,7,"[82, 101, 104, 124, 100, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'sigmoid', 'tanh', 'relu']",rmsprop,11,64,30,2,9,688,0.5181660652160645,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.800207756232687
cosine_similarity,9,"[118, 126, 103, 67, 96, 68, 100, 103, 53]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'relu', 'relu']",rmsprop,17,16,30,2,11,866,0.8201768398284912,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.14542936288088643
cosine_similarity,1,[45],['relu'],rmsprop,20,64,30,2,3,77,0.4627969264984131,-0.6666666865348816,0.8508771929824561,0.3684210526315789,0.039473684210526314,0.9605263157894737,0.631578947368421,0.5120240480961924,0.8390804597701149,0.8659972299168974
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 11]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,558,1.0714292526245117,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.2115650969529086
cosine_similarity,6,"[82, 101, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",rmsprop,11,64,30,2,8,559,0.4916880130767822,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.48649584487534625
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 101]","['relu', 'sigmoid', 'relu', 'sigmoid', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,648,0.6648807525634766,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.6284626038781163
cosine_similarity,6,"[82, 101, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",sgd,11,64,30,2,8,559,0.2800261974334717,-0.6666666865348816,0.7192982456140351,0.7894736842105263,0.02631578947368421,0.9736842105263158,0.21052631578947367,0.7484828051247473,0.7115384615384616,0.5290858725761773
cosine_similarity,10,"[118, 126, 83, 38, 67, 96, 46, 100, 103, 53]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'relu', 'sigmoid', 'relu', 'relu']",rmsprop,17,32,30,2,12,862,0.7675361633300781,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.7738919667590027
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'sigmoid', 'tanh', 'sigmoid', 'relu']",adam,8,16,30,2,13,585,0.9749870300292969,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8715373961218836
cosine_similarity,11,"[118, 126, 83, 38, 67, 96, 68, 100, 103, 53, 52]","['tanh', 'tanh', 'relu', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'relu', 'relu', 'sigmoid']",rmsprop,17,32,30,2,13,936,0.8059220314025879,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5076177285318559
binary_focal_crossentropy,10,"[118, 126, 83, 103, 67, 96, 68, 100, 103, 53]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'relu', 'relu']",rmsprop,17,16,30,2,12,949,0.9098348617553711,0.06225370988249779,0.9473684210526315,0.0,0.07894736842105263,0.9210526315789473,1.0,0.0,1.0,0.9993074792243768
cosine_similarity,13,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38, 33, 25]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,8,16,30,2,15,680,0.330157995223999,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.4456371191135734
binary_focal_crossentropy,2,"[45, 102]","['relu', 'tanh']",rmsprop,20,128,30,2,4,179,0.48746800422668457,0.017229503020644188,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
cosine_similarity,8,"[82, 101, 98, 124, 100, 17, 128, 56]","['tanh', 'sigmoid', 'relu', 'tanh', 'sigmoid', 'tanh', 'tanh', 'sigmoid']",rmsprop,11,64,30,2,10,738,0.550537109375,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.07583102493074792
cosine_similarity,8,"[30, 85, 109, 64, 126, 105, 35, 87]","['relu', 'sigmoid', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'sigmoid']",adam,9,128,30,2,10,673,0.7285819053649902,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8213296398891966
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,13,622,0.34189796447753906,0.16341173648834229,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.6469875346260388
cosine_similarity,8,"[82, 101, 98, 124, 100, 17, 128, 96]","['tanh', 'sigmoid', 'relu', 'tanh', 'sigmoid', 'tanh', 'tanh', 'relu']",rmsprop,11,64,30,2,10,778,0.5544462203979492,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.12292243767313021
binary_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 101]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,13,648,0.328411340713501,0.6409863829612732,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.7731994459833794
binary_crossentropy,12,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 61, 38, 33]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'tanh']",sgd,8,16,30,2,14,620,0.3276369571685791,0.6491714119911194,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.467797783933518
cosine_similarity,10,"[30, 85, 117, 64, 109, 105, 35, 57, 77, 41]","['relu', 'sigmoid', 'sigmoid', 'sigmoid', 'tanh', 'tanh', 'tanh', 'sigmoid', 'sigmoid', 'relu']",adam,15,128,30,2,12,752,0.9489631652832031,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5702908587257618
cosine_similarity,10,"[63, 17, 100, 36, 17, 49, 36, 53, 59, 101]","['relu', 'sigmoid', 'relu', 'sigmoid', 'relu', 'relu', 'sigmoid', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,563,0.6277239322662354,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.8514542936288088
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 11]","['relu', 'sigmoid', 'relu', 'sigmoid', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,558,0.6577270030975342,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.32392659279778385
binary_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,13,585,0.3294520378112793,0.6401545405387878,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.4143005540166205
cosine_similarity,6,"[82, 130, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",rmsprop,11,64,30,2,8,588,0.4850301742553711,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.04951523545706371
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 19]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,19,16,30,2,13,566,0.5703897476196289,0.16067953407764435,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9283240997229917
cosine_similarity,10,"[30, 85, 215, 64, 126, 109, 105, 35, 57, 77]","['relu', 'sigmoid', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'tanh', 'sigmoid', 'sigmoid']",adam,15,128,30,2,12,935,0.966205358505249,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.3763850415512465
cosine_similarity,10,"[30, 85, 109, 64, 126, 105, 35, 57, 58, 97]","['relu', 'sigmoid', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'sigmoid', 'sigmoid', 'sigmoid']",sgd,15,32,30,2,12,798,0.41067028045654297,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.2274930747922438
cosine_similarity,11,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,32,30,2,13,612,0.28553199768066406,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.764196675900277
binary_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,128,30,2,13,622,0.2624039649963379,0.63763427734375,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.14975761772853186
cosine_similarity,6,"[82, 130, 75, 124, 124, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",rmsprop,11,64,30,2,8,695,0.495866060256958,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.6530470914127424
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 117, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,13,617,0.3435678482055664,0.16511155664920807,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.6113227146814405
binary_focal_crossentropy,10,"[63, 17, 100, 36, 17, 49, 36, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,12,537,0.32999610900878906,0.16055883467197418,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.6279432132963989
cosine_similarity,8,"[82, 101, 75, 124, 100, 17, 128, 67]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh']",rmsprop,11,64,30,2,10,726,0.5535171031951904,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.9265927977839337
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 11]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,64,30,2,13,558,0.5892348289489746,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8885041551246537
cosine_similarity,1,[45],['relu'],rmsprop,20,64,30,2,3,77,0.4627969264984131,-0.6666666865348816,0.8508771929824561,0.3684210526315789,0.039473684210526314,0.9605263157894737,0.631578947368421,0.5120240480961924,0.8390804597701149,0.8659972299168974
binary_focal_crossentropy,12,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 38, 46]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'sigmoid']",adam,8,16,30,2,14,631,1.0715000629425049,0.02029838226735592,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9986149584487535
binary_crossentropy,11,"[63, 17, 100, 36, 17, 49, 19, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,128,30,2,13,605,0.2573511600494385,0.6431118249893188,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8173476454293629
cosine_similarity,11,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'relu', 'sigmoid', 'relu']",sgd,8,32,30,2,13,612,0.2910788059234619,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.6746883656509696
cosine_similarity,6,"[82, 130, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,11,64,30,2,8,588,0.6686000823974609,-0.6666666865348816,0.4824561403508772,0.02631578947368421,0.7631578947368421,0.23684210526315788,0.9736842105263158,0.051209103840682786,0.9473684210526315,0.5924515235457064
cosine_similarity,10,"[118, 126, 83, 103, 67, 96, 68, 100, 103, 53]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'relu', 'relu']",rmsprop,19,64,30,2,12,949,0.7974610328674316,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8137119113573407
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'tanh', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,13,622,0.3418900966644287,0.1637113094329834,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5640581717451523
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 117, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,8,16,30,2,13,617,1.0036749839782715,0.017011383548378944,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9993074792243768
cosine_similarity,6,"[82, 101, 98, 124, 100, 17]","['tanh', 'sigmoid', 'relu', 'tanh', 'sigmoid', 'tanh']",rmsprop,11,64,30,2,8,554,0.5081849098205566,-0.6666666865348816,0.4298245614035088,0.8947368421052632,0.40789473684210525,0.5921052631578947,0.10526315789473684,0.6960873521383075,0.569620253164557,0.28185595567867033
cosine_similarity,5,"[82, 101, 98, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",rmsprop,11,64,30,2,7,458,0.4478919506072998,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.8968144044321329
cosine_similarity,6,"[82, 130, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,19,64,30,2,8,588,0.8156321048736572,-0.6666666865348816,0.18421052631578946,0.9473684210526315,0.75,0.25,0.05263157894736842,0.5062916358253146,0.34545454545454546,0.02666204986149586
binary_crossentropy,6,"[82, 130, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,19,64,30,2,8,588,0.8350131511688232,0.0479738786816597,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,1.0
cosine_similarity,8,"[30, 85, 64, 126, 105, 35, 57, 58]","['relu', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'sigmoid', 'sigmoid']",sgd,15,128,30,2,10,592,0.34998202323913574,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.12707756232686981
cosine_similarity,1,[45],['relu'],rmsprop,20,64,30,2,3,77,0.4627969264984131,-0.6666666865348816,0.8508771929824561,0.3684210526315789,0.039473684210526314,0.9605263157894737,0.631578947368421,0.5120240480961924,0.8390804597701149,0.8659972299168974
cosine_similarity,2,"[45, 102]","['relu', 'relu']",rmsprop,7,128,30,2,4,179,0.33342599868774414,-0.6666666865348816,0.5964912280701754,0.23684210526315788,0.4868421052631579,0.5131578947368421,0.7631578947368421,0.3667711598746081,0.8125,0.7617728531855956
binary_crossentropy,11,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'relu', 'sigmoid', 'relu']",sgd,8,32,30,2,13,612,0.305988073348999,0.644608199596405,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.2958795013850415
cosine_similarity,6,"[82, 130, 75, 124, 17, 85]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,11,64,30,2,8,545,0.7025830745697021,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.16274238227146814
binary_focal_crossentropy,2,"[45, 102]","['relu', 'relu']",rmsprop,20,128,30,2,4,179,0.517218828201294,0.014415111392736435,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9993074792243768
cosine_similarity,6,"[82, 107, 75, 124, 17, 85]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,11,64,30,2,8,522,0.6762599945068359,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.20810249307479226
binary_focal_crossentropy,10,"[63, 17, 100, 36, 17, 36, 85, 53, 96, 101]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,636,0.6819109916687012,0.0361439511179924,0.9473684210526315,0.15789473684210525,0.0,1.0,0.8421052631578947,0.26982248520710056,0.926829268292683,0.9979224376731302
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,622,0.656764030456543,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.2496537396121884
cosine_similarity,7,"[82, 101, 30, 124, 100, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'sigmoid', 'tanh', 'tanh']",rmsprop,11,64,30,2,9,614,0.5193080902099609,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.39196675900277006
binary_focal_crossentropy,10,"[63, 17, 100, 36, 17, 36, 85, 53, 96, 101]","['relu', 'sigmoid', 'relu', 'relu', 'tanh', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,636,0.6618759632110596,0.03978840634226799,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9979224376731302
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 78, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,647,0.6943058967590332,0.015014282427728176,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9982686980609419
cosine_similarity,6,"[82, 200, 75, 124, 17, 85]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,11,64,30,2,8,615,0.6835179328918457,-0.6666666865348816,0.39473684210526316,0.3157894736842105,0.75,0.25,0.6842105263157895,0.41681901279707495,0.6129032258064516,0.360803324099723
binary_focal_crossentropy,6,"[82, 130, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,19,64,30,2,8,588,0.8483109474182129,0.01944667473435402,0.9649122807017544,0.0,0.05263157894736842,0.9473684210526315,1.0,0.0,1.0,1.0
binary_crossentropy,6,"[82, 56, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",adam,19,64,30,2,8,514,0.8156077861785889,0.045709118247032166,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'tanh', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,622,0.6641042232513428,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.6312326869806094
cosine_similarity,2,"[45, 102]","['relu', 'relu']",rmsprop,20,32,30,2,4,179,0.5091729164123535,-0.6666666865348816,0.7719298245614035,0.39473684210526316,0.14473684210526316,0.8552631578947368,0.6052631578947368,0.5313351498637602,0.8125,0.8099030470914127
cosine_similarity,8,"[30, 85, 64, 126, 105, 35, 57, 58]","['relu', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'sigmoid', 'sigmoid']",rmsprop,15,128,30,2,10,592,0.5949928760528564,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8060941828254847
cosine_similarity,5,"[82, 130, 75, 124, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh']",adam,19,64,30,2,7,571,0.7519571781158447,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.7482686980609418
cosine_similarity,10,"[63, 17, 100, 36, 17, 36, 85, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,12,536,0.3057122230529785,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.9013157894736842
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 36, 85, 53, 96, 38, 89]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'sigmoid']",rmsprop,8,16,30,2,13,662,0.7016420364379883,0.16294188797473907,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9688365650969529
cosine_similarity,1,[45],['relu'],rmsprop,20,64,30,2,3,77,0.4627969264984131,-0.6666666865348816,0.8508771929824561,0.3684210526315789,0.039473684210526314,0.9605263157894737,0.631578947368421,0.5120240480961924,0.8390804597701149,0.8659972299168974
cosine_similarity,2,"[45, 102]","['relu', 'relu']",rmsprop,20,32,30,2,4,179,0.5463809967041016,-0.6666666865348816,0.39473684210526316,0.21052631578947367,0.8026315789473685,0.19736842105263158,0.7894736842105263,0.3183023872679045,0.6521739130434783,0.5200831024930748
cosine_similarity,5,"[82, 101, 98, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,7,458,0.2949650287628174,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.3462603878116344
cosine_similarity,10,"[63, 17, 100, 36, 17, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,573,0.6586267948150635,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5072714681440443
cosine_similarity,8,"[30, 85, 64, 56, 105, 35, 57, 58]","['relu', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'sigmoid', 'sigmoid']",sgd,15,128,30,2,10,522,0.36203908920288086,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.4201869806094182
binary_crossentropy,3,"[45, 102, 102]","['relu', 'relu', 'sigmoid']",rmsprop,20,128,30,2,5,281,0.5504100322723389,0.06642430275678635,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9993074792243768
binary_focal_crossentropy,2,"[45, 102]","['relu', 'tanh']",rmsprop,20,128,30,2,4,179,0.5281920433044434,0.014968715608119965,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9989612188365651
cosine_similarity,2,"[45, 102]","['relu', 'tanh']",rmsprop,20,128,30,2,4,179,0.47882795333862305,-0.6666666865348816,0.45614035087719296,0.18421052631578946,0.7236842105263158,0.27631578947368424,0.8157894736842105,0.2957746478873239,0.75,0.5612880886426593
binary_crossentropy,11,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'relu', 'sigmoid', 'relu']",sgd,8,32,30,2,13,612,0.297457218170166,0.6440436840057373,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.6248268698060943
binary_crossentropy,3,"[32, 81, 53]","['relu', 'relu', 'relu']",rmsprop,13,128,30,2,5,198,0.4022090435028076,0.07394914329051971,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9986149584487535
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 11]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,128,30,2,13,558,0.6190140247344971,0.16901911795139313,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9316135734072022
binary_crossentropy,2,"[45, 102]","['relu', 'relu']",rmsprop,20,128,30,2,4,179,0.46878695487976074,0.05922568589448929,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9996537396121884
